age,race,sex,native-country,workclass,education,education-num,occupation,hours-per-week,fnlwgt,capital-gain,capital-loss,marital-status,relationship
14,4,1,39,6,11,15,8,28,4349,0,0,0,1
26,4,1,39,4,9,4,1,34,7971,0,30,4,1
1,4,1,39,4,2,14,1,28,8894,0,0,4,3
38,4,1,39,4,11,15,11,76,8869,0,0,5,1
43,4,1,39,4,15,1,12,34,19445,0,0,2,0
30,4,1,39,4,15,1,8,41,12356,0,0,2,0
23,4,0,39,4,7,3,13,25,12977,17,0,5,4
3,4,0,39,4,15,1,1,12,6260,0,0,4,2
42,4,0,39,1,11,15,12,34,11762,0,0,2,5
15,4,1,39,4,11,15,3,34,672,0,0,2,0
11,4,1,39,1,9,4,10,45,17460,0,0,4,1
31,4,1,32,4,3,8,7,34,15715,0,0,2,0
27,4,0,39,2,11,15,1,34,3915,0,0,0,4
45,2,1,39,4,6,11,8,36,13511,0,0,2,0
31,4,0,39,7,15,1,4,34,10883,0,0,0,1
8,4,1,39,4,11,15,3,30,13624,0,0,4,3
22,4,0,8,4,11,15,8,34,10213,0,0,5,1
11,4,1,39,4,11,15,14,66,6681,0,0,2,0
23,1,0,24,4,11,15,3,34,15007,0,0,0,1
42,4,1,39,4,11,15,6,34,17747,0,0,2,0
6,4,0,39,4,8,2,8,34,13180,0,0,4,1
5,4,0,39,4,9,4,4,34,9478,0,0,4,1
36,4,1,39,2,15,1,11,34,7345,0,38,2,0
24,4,1,39,6,9,4,10,45,5384,0,0,2,0
34,4,0,39,4,5,10,7,42,13657,0,0,0,1
34,4,0,39,2,10,7,4,39,9228,0,0,0,1
36,1,1,30,6,14,6,10,34,2954,53,0,4,1
40,4,1,39,6,11,15,3,45,19864,0,0,2,0
22,1,0,30,1,9,4,1,34,885,0,0,2,5
24,4,0,39,4,11,15,8,25,9558,0,0,0,4
3,4,1,39,0,11,15,0,34,9280,0,0,4,3
6,0,0,26,4,3,8,7,28,6722,0,0,2,5
18,4,1,39,4,9,4,4,39,175,0,0,2,0
44,4,0,39,4,1,13,6,23,21542,0,0,6,1
30,4,0,39,4,11,15,8,25,4817,0,0,0,4
14,2,0,39,4,11,15,8,28,14732,0,0,2,5
6,4,0,39,4,9,4,4,45,18604,0,0,4,1
19,4,1,39,4,9,4,4,50,19919,0,0,2,0
34,4,1,39,4,15,1,4,56,17947,0,0,2,0
9,4,0,39,4,9,4,10,34,18829,0,0,4,1
35,2,0,39,2,5,10,8,34,3396,0,0,4,2
16,4,1,39,4,7,3,3,45,7936,0,39,2,0
44,4,1,39,6,5,10,5,51,19020,0,0,2,0
28,4,1,0,4,4,9,7,34,8850,0,0,2,0
44,2,1,39,4,15,1,8,34,3865,0,0,0,1
9,4,1,39,4,11,15,3,42,5037,0,0,4,3
12,4,0,39,4,11,15,12,17,7083,0,0,4,1
14,4,1,39,4,15,1,12,34,1003,0,0,2,0
13,4,1,39,4,9,4,12,34,9396,0,0,4,1
16,4,1,39,4,15,1,12,39,11410,0,0,4,3
3,4,0,39,4,15,1,1,34,11543,0,0,4,3
16,4,1,39,4,1,13,8,34,5416,0,0,2,0
18,4,0,39,4,11,15,8,34,17433,0,0,0,1
3,4,0,39,4,15,1,12,51,11110,0,0,4,1
32,4,1,34,6,9,4,4,56,991,0,0,2,0
12,4,0,39,4,11,15,8,39,20719,0,0,0,4
25,4,1,39,4,15,1,3,83,14285,0,0,2,0
5,4,1,39,4,11,15,3,45,5966,0,0,4,1
15,2,0,39,4,11,15,8,34,5806,0,0,4,4
58,4,1,39,6,12,5,12,39,8103,0,0,6,1
16,4,0,39,2,11,15,14,28,15493,0,0,0,1
20,4,1,39,5,15,1,4,45,15815,0,0,2,0
9,4,1,26,4,11,15,3,67,11487,0,0,2,0
33,4,0,39,4,11,15,3,39,13825,0,0,0,1
7,4,1,39,4,2,14,7,34,1608,0,0,2,0
11,4,1,39,4,9,4,4,34,18361,0,0,2,0
14,4,1,39,4,0,12,3,31,12663,0,0,0,1
11,1,1,17,4,9,4,10,34,15884,0,0,4,1
31,4,1,39,4,10,7,10,39,1956,0,0,2,0
14,4,0,39,7,15,1,8,30,895,0,0,4,3
25,4,1,39,7,15,1,1,34,3007,0,0,0,3
6,1,1,21,4,9,4,10,50,8332,0,0,4,1
24,4,1,39,4,11,15,12,34,10619,0,0,4,3
15,4,1,39,4,11,15,3,34,7579,0,0,2,0
20,4,1,26,4,11,15,3,67,15815,0,0,2,0
37,4,0,39,4,11,15,12,30,10566,0,0,6,1
17,4,1,39,4,9,4,3,34,1545,0,0,2,0
46,4,0,39,0,15,1,0,44,2222,0,0,0,1
6,4,1,39,1,11,15,2,74,5945,0,0,4,1
9,4,1,39,4,11,15,3,42,13073,0,0,2,0
1,4,1,39,3,15,1,0,33,4176,0,0,4,3
24,4,1,22,4,15,1,7,34,3474,0,0,0,3
17,4,1,26,4,2,14,6,28,16489,0,0,3,4
37,4,0,39,4,12,5,10,34,4802,0,76,0,1
4,4,1,39,0,15,1,0,34,9477,0,0,4,3
19,4,1,39,4,0,12,3,34,18380,0,0,2,0
5,4,0,39,2,15,1,11,37,8395,0,0,4,2
37,4,1,39,7,11,15,10,34,3054,0,0,2,0
8,4,1,39,4,11,15,14,34,6100,0,0,2,0
72,4,1,39,2,5,10,11,34,10187,52,0,2,0
18,4,0,39,4,8,2,1,34,4847,106,0,0,1
1,4,0,39,0,1,13,0,17,4384,0,0,4,3
19,4,1,39,4,0,12,14,42,7168,0,0,0,4
25,4,0,39,4,11,15,12,34,12371,0,0,4,4
24,4,1,39,4,12,5,10,34,1901,19,0,2,0
28,4,1,39,4,8,2,3,71,7836,0,0,2,0
24,4,1,39,6,15,1,12,34,12525,0,0,2,0
46,4,1,39,4,11,15,3,34,11020,0,0,2,0
38,4,0,39,2,12,5,10,39,5225,0,0,4,1
41,4,1,39,7,11,15,3,34,8916,0,0,2,0
29,2,1,6,4,13,0,7,70,3102,0,0,2,2
17,4,1,39,4,15,1,4,36,1262,0,0,2,0
18,4,0,39,4,15,1,1,50,21001,0,0,0,4
6,4,1,39,4,15,1,1,6,2689,0,0,4,3
20,4,1,39,4,15,1,3,34,17375,62,0,2,0
32,4,1,39,4,11,15,3,34,7715,0,0,2,0
11,4,1,32,4,11,15,3,34,1705,0,0,2,0
7,4,1,26,4,4,9,5,34,6280,0,0,3,1
43,4,1,39,4,5,10,7,34,16940,0,0,3,1
36,4,1,39,4,8,2,3,34,14430,0,0,2,0
19,2,0,39,4,1,13,3,34,12504,0,0,4,1
27,4,1,39,4,9,4,14,50,7530,0,0,2,0
19,4,0,39,7,9,4,1,12,9998,0,0,2,5
16,4,1,39,4,11,15,3,34,9480,0,0,2,0
1,4,1,39,4,2,14,8,3,16532,0,0,4,3
17,4,0,39,4,9,4,1,39,1873,0,0,3,1
49,4,0,39,0,11,15,0,34,21193,0,0,6,4
9,2,1,39,4,15,1,7,34,4406,0,0,2,0
57,4,1,11,6,9,4,3,74,8790,21,0,6,1
28,4,1,39,6,8,2,10,12,9321,0,0,2,0
19,3,1,26,4,13,0,8,67,9657,0,0,0,1
15,4,1,39,4,0,12,14,34,9936,0,0,2,0
49,4,0,39,4,11,15,4,17,13427,0,0,6,1
9,4,0,39,4,7,3,7,6,7967,0,0,4,2
13,4,1,39,4,11,15,14,50,20419,0,0,0,1
41,4,1,39,4,1,13,12,34,3721,0,0,2,0
16,2,1,39,4,11,15,3,34,13597,0,0,2,0
10,4,0,39,4,11,15,8,60,6383,0,0,4,4
29,4,1,39,4,15,1,4,42,17037,0,0,2,0
40,4,1,39,2,11,15,3,34,865,118,0,2,0
19,4,1,39,4,5,10,3,34,2566,0,0,2,0
13,4,0,39,4,8,2,1,16,6240,0,0,0,4
49,4,1,39,1,0,12,3,34,18745,72,0,2,0
23,2,1,39,4,8,2,3,39,3322,0,0,2,0
29,4,0,39,4,12,5,10,14,18289,0,0,2,5
3,4,1,39,4,11,15,7,34,13464,0,0,4,3
22,4,1,0,4,11,15,10,39,598,0,0,2,0
18,4,0,39,0,9,4,0,50,15539,0,0,2,5
15,4,0,39,4,11,15,12,39,8125,0,0,5,1
28,2,0,6,4,0,12,8,31,4276,0,0,0,1
33,4,1,39,4,9,4,10,34,14854,0,0,2,0
21,4,1,39,4,8,2,3,50,15842,0,0,2,0
16,2,1,39,4,0,12,1,34,6906,0,0,4,1
33,4,0,39,4,12,5,12,45,9706,0,0,0,1
30,4,1,39,4,11,15,3,34,15219,0,0,2,0
18,4,1,39,2,9,4,10,45,20519,0,0,2,0
54,4,1,39,4,6,11,8,34,3003,0,0,2,0
17,4,1,39,4,1,13,14,56,19676,0,90,0,4
5,4,1,39,4,15,1,1,34,9256,0,0,4,3
14,4,0,39,4,11,15,7,34,14466,0,0,2,5
8,2,0,39,2,9,4,1,34,19101,0,0,4,3
41,4,1,39,2,11,15,8,34,10796,0,0,2,0
41,4,0,39,4,11,15,1,34,4026,0,0,6,4
10,4,0,39,4,7,3,13,31,12825,0,0,2,5
5,4,1,39,4,15,1,11,34,15156,0,0,4,1
36,4,1,39,4,12,5,4,34,15597,0,0,2,0
15,1,1,36,4,12,5,13,2,1359,0,0,4,1
26,4,1,39,4,8,2,12,39,20773,0,0,2,0
15,0,1,39,4,0,12,6,34,16256,0,0,2,0
26,4,1,39,6,15,1,3,45,13560,0,0,2,0
26,4,0,39,7,15,1,1,34,12743,0,0,0,2
48,4,1,39,6,14,6,10,56,21596,5,0,4,1
26,4,1,26,4,11,15,7,34,12990,0,0,2,0
20,4,0,39,4,7,3,13,34,8691,0,0,0,1
8,2,1,39,4,11,15,3,34,17903,0,0,4,2
22,4,0,39,2,7,3,1,12,961,0,0,2,5
28,4,0,39,2,7,3,10,42,1661,0,0,0,4
12,4,0,39,4,11,15,12,28,2178,0,0,5,4
24,2,0,39,0,11,15,0,25,9172,0,0,5,1
28,4,0,39,7,11,15,1,34,12568,0,0,5,3
54,4,1,39,0,10,7,0,1,14257,0,0,2,0
21,2,0,39,4,9,4,10,39,3081,18,0,0,4
13,2,1,39,4,11,15,3,40,16483,0,0,4,1
17,4,0,39,4,9,4,4,50,4681,0,0,4,1
5,2,1,39,4,2,14,11,28,15703,0,0,4,3
20,4,0,39,4,15,1,1,32,6567,0,0,0,4
37,1,1,24,4,9,4,4,45,16154,0,0,2,0
17,4,1,39,4,10,7,10,56,9328,0,0,2,0
13,1,0,39,0,9,4,0,93,16158,0,0,4,1
14,3,0,39,4,12,5,8,23,8857,0,0,0,1
40,4,1,39,4,11,15,14,34,4191,0,0,2,0
17,4,0,39,4,11,15,8,20,15582,0,0,4,1
23,4,1,39,4,11,15,7,34,4223,0,0,2,0
1,4,1,39,4,1,13,10,12,18366,0,0,4,3
31,4,1,39,5,11,15,3,45,7213,107,0,2,0
25,4,1,39,4,9,4,12,34,4786,107,0,2,0
0,4,1,39,4,0,12,8,12,1526,0,0,4,3
45,4,0,39,4,11,15,1,25,2337,0,0,6,1
68,4,1,31,4,9,4,4,22,21522,0,0,2,0
19,4,1,39,4,9,4,10,39,11766,0,42,2,0
16,1,1,39,4,12,5,13,45,3072,0,0,2,0
13,4,1,16,6,1,13,3,23,13041,0,0,3,1
19,4,1,39,6,9,4,12,45,756,0,0,2,0
33,4,0,39,4,15,1,1,34,12865,0,0,0,1
29,4,1,39,4,15,1,12,39,18193,0,0,2,0
15,4,1,39,4,15,1,12,25,11646,0,0,2,0
23,4,0,39,4,15,1,4,12,8407,0,0,5,4
28,4,1,39,5,9,4,4,39,5924,0,0,2,0
21,2,1,39,4,6,11,14,34,12833,0,0,2,0
7,4,0,39,4,9,4,7,25,14125,0,0,4,1
44,4,1,39,4,5,10,3,34,2955,0,0,2,0
38,4,1,39,4,6,11,3,42,8862,0,0,2,0
44,2,0,39,4,11,15,3,45,7860,0,23,6,1
34,4,1,39,4,11,15,3,34,102,0,0,2,0
1,4,0,39,4,11,15,12,12,18065,0,17,4,3
8,2,1,39,4,15,1,8,34,17643,0,0,4,1
36,4,1,39,4,15,1,14,39,14940,0,38,2,0
13,4,1,39,6,15,1,3,56,6242,0,0,3,3
6,4,1,39,4,9,4,10,34,7808,0,0,4,3
49,4,1,39,6,12,5,4,12,216,0,0,2,0
2,4,1,39,4,11,15,3,43,19695,0,0,4,1
20,4,1,39,4,14,6,10,45,18000,0,0,2,0
27,4,1,0,5,12,5,12,45,20157,0,0,2,0
17,4,0,39,4,11,15,6,28,10098,109,0,4,4
36,2,0,39,4,11,15,7,31,4573,0,0,6,4
64,4,0,0,0,8,2,0,0,1765,0,0,0,4
9,4,1,39,4,15,1,3,61,6557,0,0,4,1
7,4,1,26,4,3,8,6,34,18267,0,0,2,2
47,2,0,39,7,5,10,8,34,10779,0,0,2,5
25,4,1,0,6,11,15,12,45,10420,0,0,0,3
16,2,0,39,4,11,15,1,34,19780,0,0,0,4
43,2,1,39,0,6,11,0,28,2751,0,0,0,1
44,2,1,39,4,11,15,12,34,16791,0,0,2,0
15,4,1,39,4,15,1,4,34,5022,0,0,4,3
34,4,1,39,4,15,1,12,56,6415,0,0,2,0
7,1,0,39,4,15,1,8,28,10382,0,0,2,3
11,4,0,39,4,11,15,7,34,1168,0,0,2,5
31,4,0,39,4,15,1,4,34,13342,0,0,0,1
10,4,0,39,4,15,1,8,17,4299,0,0,4,1
20,4,1,39,4,14,6,10,39,1840,19,0,2,0
15,4,1,39,4,15,1,10,34,4480,0,0,2,0
7,4,0,39,4,1,13,7,34,17462,0,0,0,4
24,4,1,39,4,12,5,4,34,9042,0,0,2,0
65,4,1,39,0,11,15,0,22,17907,0,0,4,1
32,2,1,39,0,2,14,0,34,1220,0,0,0,2
18,4,1,39,4,2,14,3,78,15036,0,0,2,0
5,4,1,39,4,11,15,6,39,19966,0,0,4,4
19,4,1,39,4,7,3,3,47,7398,0,0,2,0
24,4,0,39,1,12,5,10,34,4700,20,0,0,4
17,4,1,39,4,12,5,10,50,15036,0,0,2,0
11,4,1,39,4,15,1,6,45,7283,0,0,0,1
33,4,0,39,4,10,7,10,45,18857,0,0,0,1
41,4,0,0,5,10,7,10,93,6851,0,0,4,1
22,4,1,39,6,11,15,4,61,8205,0,0,4,1
35,4,0,39,4,8,2,12,34,14811,0,0,5,4
25,4,1,0,5,9,4,4,56,7918,0,42,2,0
4,4,1,39,4,7,3,8,34,6862,0,0,4,3
17,4,1,39,4,15,1,12,39,16834,0,0,2,0
36,4,0,39,4,15,1,10,16,19599,0,0,2,5
16,4,1,39,4,11,15,13,39,12445,0,0,4,1
17,4,0,11,4,15,1,1,34,8174,0,0,4,4
2,4,0,39,4,11,15,3,6,1721,0,0,4,2
30,4,1,39,6,14,6,10,34,12037,19,0,2,0
33,4,1,39,5,1,13,4,34,1835,0,70,4,2
9,4,0,39,7,12,5,4,34,4572,0,0,4,1
20,4,0,39,4,12,5,10,34,16156,0,0,4,1
31,4,0,39,4,11,15,4,34,6093,0,62,0,1
46,4,0,39,4,11,15,8,34,18611,0,0,6,2
35,4,1,39,1,11,15,1,38,4234,0,0,2,0
22,4,1,39,4,15,1,3,45,20862,0,0,4,1
31,4,1,39,4,14,6,10,39,810,0,42,2,0
21,4,1,39,6,12,5,4,66,756,0,0,2,0
31,1,1,1,4,15,1,3,34,16644,0,0,2,2
33,4,0,39,4,1,13,12,34,7481,0,0,0,1
24,4,1,39,2,11,15,3,34,4725,0,0,2,0
6,4,0,39,7,9,4,10,25,2852,0,0,4,1
38,4,1,39,4,11,15,4,34,5173,0,0,2,0
4,4,1,39,4,11,15,3,34,1655,0,0,4,3
27,4,1,39,1,15,1,1,45,13991,11,0,4,1
32,4,1,39,4,11,15,3,34,12933,0,0,0,4
20,4,1,39,4,11,15,3,34,13586,0,0,0,1
7,4,1,39,1,15,1,4,34,15217,0,0,4,3
29,4,1,39,4,15,1,14,39,5107,0,0,2,0
5,4,0,39,4,15,1,13,34,3719,0,0,4,1
7,4,1,39,4,11,15,3,34,18583,0,0,2,0
22,4,1,39,4,15,1,14,61,1474,0,0,0,1
33,4,0,39,6,7,3,12,44,11960,0,6,4,1
27,4,0,39,4,8,2,1,12,15819,0,0,2,2
2,4,0,39,4,15,1,12,23,2352,0,0,4,3
14,4,1,39,1,9,4,10,34,17458,0,0,5,1
17,4,1,39,5,12,5,12,56,4208,0,0,2,0
19,4,0,39,4,7,3,4,30,19296,0,0,2,5
23,4,1,39,4,11,15,14,28,19996,0,0,0,1
24,4,1,39,4,0,12,7,34,4010,0,0,4,1
8,1,1,0,4,11,15,8,56,3894,81,0,4,2
3,4,0,39,4,11,15,8,31,8903,0,0,4,3
18,4,0,39,4,12,5,12,34,573,0,0,4,1
25,2,0,39,2,9,4,10,23,7777,0,0,0,4
34,4,0,39,4,15,1,4,3,5810,0,0,4,1
18,4,1,39,4,9,4,12,39,9577,1,0,4,1
30,4,1,39,4,11,15,3,34,1808,0,0,2,0
19,4,1,39,7,9,4,12,34,2847,0,0,2,0
20,4,1,39,4,11,15,4,56,3416,0,0,2,0
6,4,0,39,4,15,1,1,12,1907,0,0,4,3
14,4,1,39,4,9,4,10,34,11021,0,0,2,0
2,4,1,39,4,11,15,8,34,2292,0,0,4,1
28,4,1,39,6,15,1,4,75,18932,0,0,2,0
21,4,1,39,4,9,4,12,34,19629,107,0,2,0
6,4,1,39,4,15,1,1,12,3339,2,0,4,3
17,4,1,39,4,11,15,3,38,1259,0,0,2,0
48,4,0,22,4,4,9,7,1,6036,0,0,6,1
5,4,1,39,4,1,13,12,45,7404,0,0,0,3
6,4,0,39,4,2,14,12,17,13307,0,0,4,3
25,4,1,39,2,9,4,11,36,119,0,0,2,0
5,2,0,39,4,8,2,12,17,17034,0,0,4,1
42,4,1,39,4,9,4,1,34,21095,0,0,2,0
39,2,1,39,4,0,12,1,34,2752,0,0,2,0
12,1,0,3,4,11,15,10,1,1674,0,0,2,5
23,4,1,39,4,12,5,4,34,2928,0,0,2,0
27,4,1,39,6,9,4,12,36,4439,0,0,4,1
32,4,0,39,2,9,4,10,34,532,0,0,0,4
4,4,1,39,0,6,11,0,36,4321,0,0,4,3
23,4,1,39,4,9,4,6,75,924,0,0,2,0
25,4,1,39,4,15,1,10,39,5575,0,0,2,0
15,4,1,39,4,8,2,8,56,11226,0,0,2,0
42,4,1,39,1,15,1,13,34,14528,0,0,2,0
10,3,0,24,0,12,5,0,34,3715,0,0,4,1
13,4,0,11,4,8,2,13,28,15485,0,0,2,5
48,4,1,39,0,5,10,0,17,8104,0,0,2,0
2,4,0,39,4,11,15,1,34,5274,0,0,4,1
20,4,1,39,4,9,4,12,39,6686,0,0,4,1
1,4,0,39,0,11,15,0,12,21449,0,0,4,3
19,4,1,39,7,11,15,4,34,16476,0,0,2,0
32,4,1,39,4,15,1,1,34,11750,0,0,2,0
4,4,1,39,4,2,14,5,34,3587,0,0,4,1
12,4,0,39,5,9,4,12,34,2104,0,0,4,3
37,4,1,39,4,5,10,3,34,1986,0,0,2,0
28,4,1,39,4,2,14,3,34,14880,0,0,2,0
13,4,0,39,4,8,2,10,7,6267,107,0,2,3
9,1,1,30,0,15,1,0,34,17300,0,0,4,3
42,4,1,39,4,10,7,10,45,17507,0,0,2,0
40,4,1,39,6,11,15,5,23,19059,0,0,2,0
38,4,1,39,4,15,1,3,31,7042,0,0,2,0
43,2,0,39,4,15,1,11,34,11091,0,0,6,1
27,4,1,39,4,9,4,1,39,7605,0,0,2,0
36,4,0,39,4,2,14,14,34,4385,0,0,0,1
17,2,1,39,4,11,15,8,23,15903,0,0,4,4
6,4,1,39,4,9,4,12,45,16044,0,0,4,1
20,4,1,39,6,11,15,5,56,2232,0,0,2,0
26,4,1,39,4,15,1,7,34,2707,0,0,2,0
34,2,0,39,0,11,15,0,34,18403,0,0,0,4
32,4,0,39,4,9,4,4,37,21205,0,0,2,5
29,4,0,39,4,9,4,7,74,4336,0,17,4,1
15,4,1,2,5,9,4,3,45,9798,0,0,2,0
41,4,1,39,4,0,12,3,34,12477,94,0,2,0
9,4,1,39,4,11,15,5,34,10159,0,0,5,1
16,4,1,39,4,11,15,3,56,13113,0,0,0,1
31,4,1,39,4,7,3,4,45,21632,0,0,2,0
3,1,1,39,4,15,1,8,23,20840,0,0,4,2
38,4,0,39,4,15,1,1,34,5467,0,0,0,1
28,4,1,39,6,15,1,3,23,972,0,0,0,1
27,4,0,39,1,12,5,10,34,17511,0,0,4,1
9,2,1,39,4,11,15,4,56,17522,0,0,2,0
17,2,0,39,0,5,10,0,34,15881,0,0,5,4
44,4,0,39,2,12,5,10,34,4151,0,0,0,1
28,4,0,11,4,9,4,10,51,6061,0,0,5,4
31,4,1,39,4,6,11,14,34,474,0,0,6,4
9,4,1,39,4,11,15,8,34,12239,0,0,4,2
27,2,1,39,4,6,11,7,34,1597,0,0,2,0
28,4,1,39,4,11,15,3,56,5663,107,0,2,0
8,4,1,39,4,9,4,1,34,12041,0,0,4,1
10,4,0,39,4,9,4,4,34,2183,0,0,4,1
13,4,1,39,4,11,15,6,34,7805,0,0,2,0
45,4,1,2,0,8,2,0,34,13107,0,0,2,0
22,4,1,39,4,9,4,4,34,14968,0,38,2,0
17,4,0,39,4,9,4,1,34,13559,0,0,4,1
49,4,1,0,4,9,4,4,50,1304,118,0,2,0
37,4,1,39,6,11,15,14,6,4569,0,0,2,0
4,1,0,39,0,11,15,0,16,20470,0,0,4,2
12,4,1,39,6,11,15,3,39,11986,0,0,4,1
36,4,1,39,4,1,13,3,34,3225,0,0,2,0
38,4,0,39,4,15,1,4,1,1640,0,0,5,4
26,4,0,39,4,12,5,13,34,5605,0,0,4,1
8,4,1,39,4,8,2,3,34,17660,0,0,4,3
12,4,0,39,2,15,1,1,34,18571,0,0,0,4
21,4,1,39,4,15,1,3,29,18496,0,0,2,0
43,4,1,39,4,11,15,11,27,2264,0,46,2,0
24,4,0,39,4,10,7,7,34,6861,0,0,4,1
20,2,0,39,4,8,2,12,25,12446,0,0,3,4
25,4,1,39,4,11,15,12,34,9305,0,0,2,0
14,4,1,39,4,12,5,10,37,7074,0,39,2,0
30,4,1,39,2,12,5,10,45,15697,0,38,2,0
20,4,1,39,2,9,4,8,34,6686,0,0,2,0
15,4,1,39,4,1,13,3,23,12998,0,46,2,0
10,3,1,27,4,11,15,3,34,6308,0,0,4,2
45,4,0,39,8,15,1,1,7,4648,0,0,2,5
13,4,1,39,4,11,15,12,34,16104,0,0,4,3
22,4,1,39,1,15,1,1,34,11396,0,0,2,0
7,2,1,39,4,7,3,10,12,9485,0,0,4,3
46,4,0,39,4,0,12,8,24,17380,0,0,6,1
25,4,1,39,2,15,1,11,67,9042,0,0,2,0
34,4,1,39,5,11,15,8,23,10097,0,0,2,0
12,4,1,39,2,15,1,11,42,5519,0,0,4,3
14,1,1,0,4,15,1,8,50,12541,0,8,2,0
25,4,1,39,6,9,4,5,28,16242,0,0,4,3
20,4,0,39,6,9,4,12,45,318,0,0,2,5
32,4,1,39,4,11,15,7,34,7213,0,0,2,0
26,4,1,39,4,9,4,4,45,18007,0,42,2,0
18,0,1,39,4,9,4,8,12,21119,110,0,2,0
7,4,0,39,4,12,5,10,34,2362,0,0,4,1
27,4,0,39,1,9,4,4,34,17511,0,0,6,4
15,4,1,39,6,15,1,5,45,1387,0,0,2,0
14,4,1,39,4,7,3,3,45,7579,0,0,0,1
34,4,1,39,5,14,6,10,56,14265,0,0,2,0
41,4,0,39,6,11,15,5,1,21569,0,0,0,4
2,4,0,39,4,11,15,8,17,19504,0,0,4,3
17,4,1,39,4,11,15,7,39,14197,0,0,2,0
13,2,0,39,3,11,15,0,34,6289,0,0,2,5
16,4,1,39,4,11,15,7,61,8669,0,0,4,1
4,2,1,39,4,6,11,7,12,19993,0,0,4,3
48,4,1,39,2,5,10,4,34,249,0,7,2,0
44,4,1,39,4,12,5,10,45,11424,0,0,2,0
32,4,1,4,4,9,4,10,34,12080,0,0,2,0
27,4,0,39,4,15,1,1,34,4657,0,0,0,4
30,4,0,39,4,11,15,4,23,4702,0,0,2,5
25,4,0,39,4,15,1,7,34,19914,0,0,0,1
15,4,1,39,4,15,1,14,45,16104,0,0,2,0
33,4,1,39,4,9,4,13,34,21165,0,0,2,0
12,4,0,39,4,11,15,8,34,17027,0,0,0,1
24,4,1,39,4,15,1,14,42,15455,0,0,2,0
3,4,0,39,0,15,1,0,23,21637,0,0,4,3
42,2,0,39,0,15,1,0,34,1774,0,0,4,1
28,4,1,39,2,11,15,11,34,4839,0,0,2,0
7,4,1,39,4,8,2,14,34,16474,0,0,4,1
42,4,1,39,4,11,15,7,34,9606,0,0,0,1
11,2,0,39,4,9,4,10,34,18787,0,0,4,3
27,1,0,39,4,7,3,4,45,14680,0,0,4,1
9,4,1,39,4,9,4,4,1,5042,0,0,4,1
37,4,1,39,4,11,15,14,66,5751,0,0,2,0
0,4,1,39,4,1,13,8,17,15209,0,0,4,3
33,4,1,39,4,9,4,10,45,17588,0,0,2,0
32,4,0,39,4,15,1,1,56,12723,0,0,0,1
19,4,1,39,4,11,15,6,34,12875,0,0,4,1
38,4,0,22,4,2,14,7,34,20981,0,0,0,1
72,4,0,39,4,11,15,1,17,15276,0,0,6,4
14,4,0,39,4,11,15,8,51,18720,0,0,4,1
16,4,0,39,1,9,4,10,34,96,0,0,4,1
37,4,1,39,2,10,7,4,56,16567,0,0,2,0
34,4,1,39,4,11,15,7,34,10758,0,0,2,0
28,4,1,39,7,9,4,11,34,11321,0,0,0,1
16,4,1,39,4,15,1,8,28,12773,0,0,4,1
14,4,1,39,4,9,4,12,34,14128,0,0,2,0
2,4,0,39,4,2,14,8,6,20057,0,0,4,3
6,1,0,3,2,9,4,10,28,4871,0,0,4,3
34,1,1,40,1,10,7,10,34,10794,19,0,2,0
11,4,1,39,4,7,3,6,39,19367,0,0,4,1
32,4,0,39,0,11,15,0,56,1162,0,0,2,5
8,4,1,39,4,12,5,10,34,6457,0,0,2,0
10,1,1,30,4,15,1,3,34,43,0,0,2,0
50,4,1,39,5,15,1,4,12,6928,27,0,2,0
5,4,0,39,7,15,1,1,12,12145,0,0,2,5
24,4,1,39,5,11,15,5,45,19840,0,0,2,0
18,4,1,39,4,8,2,13,34,11974,0,0,4,1
24,4,1,39,4,11,15,3,56,1020,0,0,2,0
28,4,0,39,4,8,2,6,34,6496,0,0,0,1
51,4,1,39,4,0,12,14,12,13638,0,0,0,1
6,2,1,39,2,15,1,11,34,9203,0,0,2,0
17,4,1,39,4,9,4,4,34,10612,0,0,4,3
2,4,0,39,0,11,15,0,29,9373,0,0,2,5
12,4,0,39,4,9,4,4,50,4153,0,0,4,1
1,4,0,39,4,2,14,1,3,1695,0,0,4,3
35,4,1,39,6,11,15,10,45,14062,0,0,4,1
35,4,1,39,6,9,4,4,45,7255,0,0,2,0
29,4,1,39,4,11,15,7,31,1581,0,0,0,4
27,4,1,39,5,15,1,4,45,3065,0,0,2,0
33,4,1,39,4,11,15,6,39,8415,0,0,2,0
26,4,1,39,2,9,4,11,50,4964,0,0,2,0
25,2,0,39,7,11,15,1,34,18572,0,0,4,4
16,0,1,17,4,11,15,3,28,16808,0,0,5,1
47,4,0,39,7,15,1,1,61,356,0,0,5,1
36,4,1,39,4,15,1,3,12,19280,0,0,0,1
4,4,1,39,4,8,2,5,40,6665,0,0,2,0
22,2,0,39,4,0,12,8,34,11014,0,0,0,4
34,4,1,39,4,6,11,7,39,2348,0,0,2,0
30,4,1,39,4,14,6,4,34,14559,118,0,2,0
17,2,1,39,4,8,2,13,34,21051,0,0,4,1
9,4,1,11,4,15,1,4,39,15637,0,0,2,0
30,4,1,39,4,7,3,12,38,1533,0,0,0,3
24,4,1,39,4,11,15,12,34,9498,0,0,2,0
27,4,0,39,2,15,1,8,34,8656,0,0,0,4
13,3,1,0,4,15,1,1,34,10251,0,0,4,1
